job_id,user,vc,gpu_num,cpu_num,node_num,state,submit_time,start_time,end_time,duration,queue
643668,uJcI8,vcWoR,0,1,1,COMPLETED,2020-07-18 21:02:42,2020-07-18 21:02:42,2020-07-18 21:02:43,1,0
