job_id,user,vc,gpu_num,cpu_num,node_num,state,submit_time,start_time,end_time,duration,queue
609646,uJcI8,vcWoR,0,1,1,COMPLETED,2020-06-27 09:45:05,2020-06-27 09:45:05,2020-06-27 09:45:06,1,0
609649,uJcI8,vcWoR,0,1,1,COMPLETED,2020-06-27 09:45:13,2020-06-27 09:45:13,2020-06-27 09:45:14,1,0
